info,symbol,fundingRate,timestamp,datetime
"{'formulaType': 'withRate', 'fundingRate': '0.0000266072618951', 'fundingTime': '1756310400000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000266072618951'}",ETH/USDT:USDT,2.66072618951e-05,2025-08-27 16:00:00,2025-08-27T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000861693075833', 'fundingTime': '1756339200000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000861693075833'}",ETH/USDT:USDT,8.61693075833e-05,2025-08-28 00:00:00,2025-08-28T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.000048519437345', 'fundingTime': '1756368000000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.000048519437345'}",ETH/USDT:USDT,4.8519437345e-05,2025-08-28 08:00:00,2025-08-28T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756396800000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",ETH/USDT:USDT,0.0001,2025-08-28 16:00:00,2025-08-28T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.000064366204861', 'fundingTime': '1756425600000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.000064366204861'}",ETH/USDT:USDT,6.4366204861e-05,2025-08-29 00:00:00,2025-08-29T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756454400000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",ETH/USDT:USDT,0.0001,2025-08-29 08:00:00,2025-08-29T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000816424469197', 'fundingTime': '1756483200000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000816424469197'}",ETH/USDT:USDT,8.16424469197e-05,2025-08-29 16:00:00,2025-08-29T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756512000000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",ETH/USDT:USDT,0.0001,2025-08-30 00:00:00,2025-08-30T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000058510485092', 'fundingTime': '1756540800000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000058510485092'}",ETH/USDT:USDT,5.8510485092e-06,2025-08-30 08:00:00,2025-08-30T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000519177738143', 'fundingTime': '1756569600000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000519177738143'}",ETH/USDT:USDT,5.19177738143e-05,2025-08-30 16:00:00,2025-08-30T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000564936361055', 'fundingTime': '1756598400000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000564936361055'}",ETH/USDT:USDT,5.64936361055e-05,2025-08-31 00:00:00,2025-08-31T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000209245449475', 'fundingTime': '1756627200000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000209245449475'}",ETH/USDT:USDT,2.09245449475e-05,2025-08-31 08:00:00,2025-08-31T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000167346479502', 'fundingTime': '1756656000000', 'instId': 'ETH-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000167346479502'}",ETH/USDT:USDT,1.67346479502e-05,2025-08-31 16:00:00,2025-08-31T16:00:00.000Z
