timestamp,open,high,low,close,volume
2025-08-06 15:00:00,16.654,16.796,16.563,16.765,211884.3
2025-08-06 16:00:00,16.767,16.817,16.621,16.655,204262.9
2025-08-06 17:00:00,16.653,16.799,16.604,16.786,104087.8
2025-08-06 18:00:00,16.786,16.895,16.773,16.781,121260.6
2025-08-06 19:00:00,16.78,16.826,16.719,16.783,64774.4
2025-08-06 20:00:00,16.783,16.787,16.684,16.728,103348.6
2025-08-06 21:00:00,16.727,16.783,16.682,16.738,91305.8
2025-08-06 22:00:00,16.739,16.76,16.696,16.725,116406.7
2025-08-06 23:00:00,16.726,16.735,16.663,16.668,49488.5
2025-08-07 00:00:00,16.667,16.705,16.607,16.658,85949.3
2025-08-07 01:00:00,16.658,16.804,16.603,16.627,158468.5
2025-08-07 02:00:00,16.628,16.682,16.591,16.618,78794.2
2025-08-07 03:00:00,16.617,16.646,16.574,16.596,55899.5
2025-08-07 04:00:00,16.596,16.702,16.589,16.635,79183.6
2025-08-07 05:00:00,16.636,16.73,16.6,16.729,111436.2
2025-08-07 06:00:00,16.729,16.814,16.714,16.737,174594.3
2025-08-07 07:00:00,16.735,16.83,16.731,16.818,164397.4
2025-08-07 08:00:00,16.818,16.899,16.804,16.82,125298.3
2025-08-07 09:00:00,16.82,16.883,16.8,16.875,72888.7
2025-08-07 10:00:00,16.874,17.341,16.866,17.293,690615.1
2025-08-07 11:00:00,17.295,17.41,17.29,17.34,313782.3
2025-08-07 12:00:00,17.34,17.642,17.297,17.635,512390.8
2025-08-07 13:00:00,17.637,18.089,17.53,17.884,1255163.5
2025-08-07 14:00:00,17.885,17.902,17.579,17.596,557150.1
2025-08-07 15:00:00,17.595,17.834,17.509,17.826,308124.6
2025-08-07 16:00:00,17.827,18.052,17.614,17.94,917268.2
2025-08-07 17:00:00,17.943,18.042,17.778,17.967,404145.9
2025-08-07 18:00:00,17.966,17.991,17.865,17.966,233274.8
2025-08-07 19:00:00,17.965,18.29,17.933,18.286,440880.3
2025-08-07 20:00:00,18.285,18.479,18.169,18.479,348931.1
2025-08-07 21:00:00,18.48,18.49,18.204,18.322,440543.7
2025-08-07 22:00:00,18.322,18.475,18.265,18.471,297123.2
2025-08-07 23:00:00,18.471,18.489,18.339,18.458,214582.9
2025-08-08 00:00:00,18.459,18.675,18.096,18.288,2344038.4
2025-08-08 01:00:00,18.285,18.531,18.074,18.436,2019959.6
2025-08-08 02:00:00,18.435,18.78,18.312,18.778,584891.2
2025-08-08 03:00:00,18.777,19.199,18.733,19.194,818911.6
2025-08-08 04:00:00,19.193,19.193,18.923,18.924,399634.9
2025-08-08 05:00:00,18.925,18.933,18.753,18.805,328552.5
2025-08-08 06:00:00,18.804,19.266,18.8,19.227,422171.8
2025-08-08 07:00:00,19.227,19.418,19.034,19.326,665850.2
2025-08-08 08:00:00,19.326,19.481,19.152,19.187,419921.3
2025-08-08 09:00:00,19.187,19.401,19.153,19.334,374232.5
2025-08-08 10:00:00,19.335,19.426,19.277,19.369,208683.3
2025-08-08 11:00:00,19.368,19.509,19.286,19.485,282490.5
2025-08-08 12:00:00,19.485,19.486,19.227,19.295,332664.3
2025-08-08 13:00:00,19.295,19.799,19.239,19.796,919733.6
2025-08-08 14:00:00,19.795,19.923,19.332,19.432,1141856.3
2025-08-08 15:00:00,19.432,19.441,19.058,19.2,638625.1
2025-08-08 16:00:00,19.201,19.353,19.076,19.113,480906.5
2025-08-08 17:00:00,19.114,19.479,19.099,19.47,675931.6
2025-08-08 18:00:00,19.472,19.568,19.44,19.56,575443.6
2025-08-08 19:00:00,19.56,19.747,19.484,19.739,289460.7
2025-08-08 20:00:00,19.739,19.747,19.52,19.66,294760.4
2025-08-08 21:00:00,19.659,19.71,19.552,19.702,113342.5
2025-08-08 22:00:00,19.703,19.876,19.652,19.873,331323.6
2025-08-08 23:00:00,19.873,19.97,19.75,19.882,396992.5
2025-08-09 00:00:00,19.883,19.965,19.775,19.959,281411.9
2025-08-09 01:00:00,19.958,20.377,19.871,20.335,723876.6
2025-08-09 02:00:00,20.336,20.68,20.313,20.6,1050211.9
2025-08-09 03:00:00,20.603,20.936,20.493,20.866,848312.8
2025-08-09 04:00:00,20.866,21.1,20.708,20.998,817455.2
2025-08-09 05:00:00,20.999,21.463,20.907,21.24,1135320.9
2025-08-09 06:00:00,21.24,21.266,20.802,20.84,846351.1
2025-08-09 07:00:00,20.838,20.971,20.672,20.798,515669.6
2025-08-09 08:00:00,20.798,20.92,20.694,20.753,443385.6
2025-08-09 09:00:00,20.754,21.049,20.722,21.031,537408.1
2025-08-09 10:00:00,21.032,21.177,20.929,20.939,468002.4
2025-08-09 11:00:00,20.941,21.012,20.81,20.879,436189.2
2025-08-09 12:00:00,20.879,21.112,20.828,20.979,487829.0
2025-08-09 13:00:00,20.978,21.323,20.881,21.015,767924.7
2025-08-09 14:00:00,21.016,21.42,20.905,21.348,712405.9
2025-08-09 15:00:00,21.344,21.37,21.015,21.065,482608.3
2025-08-09 16:00:00,21.064,21.261,21.062,21.145,276125.4
2025-08-09 17:00:00,21.144,21.255,21.077,21.177,331396.4
2025-08-09 18:00:00,21.176,21.292,21.097,21.255,222436.7
2025-08-09 19:00:00,21.254,21.447,21.206,21.219,323991.8
2025-08-09 20:00:00,21.22,21.5,21.205,21.46,366972.0
2025-08-09 21:00:00,21.463,21.478,21.127,21.362,435590.1
2025-08-09 22:00:00,21.362,21.759,21.298,21.6,744102.6
2025-08-09 23:00:00,21.603,21.981,21.483,21.935,818475.2
2025-08-10 00:00:00,21.936,22.205,21.438,21.883,1132165.7
2025-08-10 01:00:00,21.883,21.957,21.52,21.679,561253.4
2025-08-10 02:00:00,21.681,21.744,21.253,21.384,542945.6
2025-08-10 03:00:00,21.381,21.515,21.232,21.485,588975.5
2025-08-10 04:00:00,21.487,22.121,21.372,22.111,610572.6
2025-08-10 05:00:00,22.112,22.493,21.843,21.899,1192387.1
2025-08-10 06:00:00,21.898,22.685,21.702,22.602,1079180.7
2025-08-10 07:00:00,22.6,22.7,21.823,21.888,1170625.4
2025-08-10 08:00:00,21.886,22.256,21.551,22.035,1025872.1
2025-08-10 09:00:00,22.035,22.297,21.868,22.094,562590.6
2025-08-10 10:00:00,22.093,22.094,21.665,21.693,598807.5
2025-08-10 11:00:00,21.693,21.846,21.52,21.571,668812.2
2025-08-10 12:00:00,21.57,21.614,21.335,21.587,647762.3
2025-08-10 13:00:00,21.588,21.636,21.22,21.237,496656.2
2025-08-10 14:00:00,21.236,22.262,21.152,22.16,1534427.4
2025-08-10 15:00:00,22.16,22.534,22.001,22.481,1014103.7
2025-08-10 16:00:00,22.482,22.675,22.238,22.344,779209.7
2025-08-10 17:00:00,22.345,22.484,22.049,22.064,515136.9
2025-08-10 18:00:00,22.064,22.247,22.02,22.214,272484.4
2025-08-10 19:00:00,22.215,22.325,22.095,22.127,273160.9
2025-08-10 20:00:00,22.128,22.177,21.884,21.938,518970.2
2025-08-10 21:00:00,21.938,21.984,21.777,21.979,311116.4
2025-08-10 22:00:00,21.978,22.165,21.852,22.051,420271.5
2025-08-10 23:00:00,22.052,22.215,22.039,22.061,320594.5
2025-08-11 00:00:00,22.061,22.07,21.828,21.875,499483.1
2025-08-11 01:00:00,21.876,22.432,21.805,22.072,1118523.4
2025-08-11 02:00:00,22.071,22.36,22.051,22.29,737014.5
2025-08-11 03:00:00,22.289,22.347,22.066,22.316,441796.5
2025-08-11 04:00:00,22.318,22.603,22.276,22.306,813335.8
2025-08-11 05:00:00,22.306,22.459,22.075,22.16,439875.4
2025-08-11 06:00:00,22.16,22.358,22.093,22.219,347797.3
2025-08-11 07:00:00,22.218,22.266,21.885,21.95,520257.7
2025-08-11 08:00:00,21.95,22.068,21.863,21.936,420859.6
2025-08-11 09:00:00,21.935,21.979,21.667,21.708,485252.3
2025-08-11 10:00:00,21.711,21.765,21.55,21.564,466648.9
2025-08-11 11:00:00,21.563,21.606,21.198,21.278,808108.3
2025-08-11 12:00:00,21.279,21.433,21.179,21.37,615759.8
2025-08-11 13:00:00,21.371,21.996,21.284,21.796,1083554.8
2025-08-11 14:00:00,21.798,22.078,21.627,21.664,848171.5
2025-08-11 15:00:00,21.663,21.959,21.572,21.957,577314.4
2025-08-11 16:00:00,21.957,22.25,21.774,21.779,729995.3
2025-08-11 17:00:00,21.779,21.849,21.625,21.709,317765.0
2025-08-11 18:00:00,21.71,21.716,21.47,21.581,355566.3
2025-08-11 19:00:00,21.581,21.638,21.238,21.377,398871.4
2025-08-11 20:00:00,21.377,21.425,21.27,21.304,186165.6
2025-08-11 21:00:00,21.303,21.42,20.957,21.115,576159.7
2025-08-11 22:00:00,21.115,21.21,20.84,21.123,577147.6
2025-08-11 23:00:00,21.123,21.234,21.063,21.064,223224.9
2025-08-12 00:00:00,21.065,21.258,21.035,21.21,315565.1
2025-08-12 01:00:00,21.208,21.352,21.108,21.277,297186.8
2025-08-12 02:00:00,21.278,21.722,21.221,21.45,470433.9
2025-08-12 03:00:00,21.45,21.457,21.258,21.446,287194.0
2025-08-12 04:00:00,21.446,21.73,21.36,21.557,342512.1
2025-08-12 05:00:00,21.558,21.561,21.303,21.382,328763.8
2025-08-12 06:00:00,21.382,21.674,21.376,21.435,267317.2
2025-08-12 07:00:00,21.436,21.546,21.417,21.479,192872.0
2025-08-12 08:00:00,21.48,21.652,21.326,21.463,290412.5
2025-08-12 09:00:00,21.463,21.492,21.174,21.186,271522.6
2025-08-12 10:00:00,21.187,21.394,20.992,21.221,565060.4
2025-08-12 11:00:00,21.222,21.303,21.032,21.284,363479.3
2025-08-12 12:00:00,21.283,22.575,21.275,22.33,2121695.1
2025-08-12 13:00:00,22.332,22.885,22.024,22.637,1600961.4
2025-08-12 14:00:00,22.638,23.35,22.554,23.264,1579495.5
2025-08-12 15:00:00,23.264,24.1,23.245,24.012,1850032.5
2025-08-12 16:00:00,24.013,24.193,23.539,23.634,1101666.3
2025-08-12 17:00:00,23.634,23.835,23.436,23.672,635643.7
2025-08-12 18:00:00,23.674,23.702,23.332,23.382,503401.1
2025-08-12 19:00:00,23.382,23.446,23.16,23.406,509356.2
2025-08-12 20:00:00,23.408,23.687,23.277,23.686,722894.3
2025-08-12 21:00:00,23.684,23.728,23.182,23.276,701628.2
2025-08-12 22:00:00,23.276,23.374,23.115,23.346,519152.2
2025-08-12 23:00:00,23.343,23.601,23.217,23.598,517606.7
2025-08-13 00:00:00,23.597,23.657,23.415,23.473,686348.3
2025-08-13 01:00:00,23.476,23.63,23.295,23.596,745104.2
2025-08-13 02:00:00,23.595,24.216,23.5,24.148,1325587.3
2025-08-13 03:00:00,24.149,24.569,23.863,24.525,1236014.8
2025-08-13 04:00:00,24.525,24.723,24.16,24.241,887239.6
2025-08-13 05:00:00,24.238,24.363,23.689,23.775,731003.1
2025-08-13 06:00:00,23.778,23.857,23.392,23.452,676674.7
2025-08-13 07:00:00,23.451,23.517,23.225,23.4,799853.1
2025-08-13 08:00:00,23.398,23.52,23.328,23.486,553723.4
2025-08-13 09:00:00,23.485,23.843,23.428,23.799,774168.1
2025-08-13 10:00:00,23.799,24.28,23.663,24.152,1122327.9
2025-08-13 11:00:00,24.15,24.372,23.891,24.175,725944.8
2025-08-13 12:00:00,24.174,24.214,23.604,23.653,981034.2
2025-08-13 13:00:00,23.653,23.963,23.46,23.63,1091234.8
2025-08-13 14:00:00,23.631,23.731,23.355,23.456,1102834.6
2025-08-13 15:00:00,23.456,23.655,23.363,23.61,642364.4
2025-08-13 16:00:00,23.61,23.861,23.49,23.55,658674.3
2025-08-13 17:00:00,23.549,23.786,23.547,23.674,523240.1
2025-08-13 18:00:00,23.673,23.784,23.565,23.692,460013.1
2025-08-13 19:00:00,23.692,23.929,23.667,23.762,434414.2
2025-08-13 20:00:00,23.765,23.84,23.596,23.788,317494.3
2025-08-13 21:00:00,23.792,24.037,23.708,23.929,493181.0
2025-08-13 22:00:00,23.929,24.161,23.839,23.881,505173.7
2025-08-13 23:00:00,23.88,24.1,23.869,23.964,343437.9
2025-08-14 00:00:00,23.966,24.065,23.792,23.893,654883.6
2025-08-14 01:00:00,23.892,24.145,23.769,24.004,753749.8
2025-08-14 02:00:00,24.003,24.089,23.826,24.008,481768.4
2025-08-14 03:00:00,24.008,24.316,23.865,24.255,764604.4
2025-08-14 04:00:00,24.252,24.278,23.866,23.901,534718.5
2025-08-14 05:00:00,23.901,24.083,23.54,23.638,882374.4
2025-08-14 06:00:00,23.638,23.962,23.411,23.891,987926.7
2025-08-14 07:00:00,23.891,23.891,23.43,23.535,537868.4
2025-08-14 08:00:00,23.536,23.56,23.213,23.346,573270.6
2025-08-14 09:00:00,23.346,23.815,23.215,23.684,525810.1
2025-08-14 10:00:00,23.682,23.74,23.27,23.387,749212.4
2025-08-14 11:00:00,23.386,23.445,23.254,23.353,367697.5
2025-08-14 12:00:00,23.353,23.569,21.446,22.359,5241762.3
2025-08-14 13:00:00,22.36,22.998,21.768,22.758,2242790.2
2025-08-14 14:00:00,22.76,23.185,22.578,22.974,983003.9
2025-08-14 15:00:00,22.971,23.256,22.659,22.759,897631.7
2025-08-14 16:00:00,22.759,22.788,22.375,22.517,958962.4
2025-08-14 17:00:00,22.517,22.615,22.234,22.341,485851.4
2025-08-14 18:00:00,22.34,22.5,22.08,22.354,402125.1
2025-08-14 19:00:00,22.355,22.646,22.352,22.4,258123.2
2025-08-14 20:00:00,22.398,22.4,22.124,22.264,260253.2
2025-08-14 21:00:00,22.263,22.362,21.838,22.101,453066.4
2025-08-14 22:00:00,22.1,22.379,21.955,22.348,263742.5
2025-08-14 23:00:00,22.35,22.557,22.334,22.449,220642.7
2025-08-15 00:00:00,22.448,22.589,22.237,22.239,305289.4
2025-08-15 01:00:00,22.24,22.434,22.165,22.325,352314.4
2025-08-15 02:00:00,22.326,22.558,22.303,22.413,262897.0
2025-08-15 03:00:00,22.413,22.858,22.359,22.791,493083.1
2025-08-15 04:00:00,22.791,22.825,22.428,22.478,381680.4
2025-08-15 05:00:00,22.479,22.915,22.479,22.907,320442.0
2025-08-15 06:00:00,22.906,23.039,22.728,22.738,541179.9
2025-08-15 07:00:00,22.74,22.746,22.489,22.568,249914.8
2025-08-15 08:00:00,22.568,22.664,22.437,22.466,295702.5
2025-08-15 09:00:00,22.467,22.501,22.236,22.315,296567.6
2025-08-15 10:00:00,22.315,22.406,22.208,22.216,260350.8
2025-08-15 11:00:00,22.217,22.324,22.132,22.178,221398.7
2025-08-15 12:00:00,22.179,22.615,22.065,22.302,766135.5
2025-08-15 13:00:00,22.302,22.507,22.071,22.2,587182.7
2025-08-15 14:00:00,22.199,22.538,21.873,21.954,915804.0
2025-08-15 15:00:00,21.955,22.0,21.416,21.585,1101783.7
2025-08-15 16:00:00,21.585,21.763,21.355,21.705,475674.0
2025-08-15 17:00:00,21.705,21.88,21.47,21.708,608101.8
2025-08-15 18:00:00,21.706,21.771,21.427,21.518,233357.4
2025-08-15 19:00:00,21.518,21.71,21.413,21.444,186731.9
2025-08-15 20:00:00,21.444,21.623,21.358,21.604,210638.3
2025-08-15 21:00:00,21.603,21.671,21.426,21.67,156171.3
2025-08-15 22:00:00,21.67,21.964,21.529,21.956,317705.6
2025-08-15 23:00:00,21.954,22.02,21.607,21.74,324783.8
2025-08-16 00:00:00,21.738,22.13,21.671,22.096,266474.7
2025-08-16 01:00:00,22.096,22.119,21.851,21.976,283806.2
2025-08-16 02:00:00,21.976,21.99,21.829,21.847,192542.2
2025-08-16 03:00:00,21.848,21.915,21.769,21.798,162567.4
2025-08-16 04:00:00,21.8,21.899,21.718,21.847,133593.2
2025-08-16 05:00:00,21.847,21.853,21.625,21.671,146722.5
2025-08-16 06:00:00,21.671,21.705,21.493,21.658,394989.6
2025-08-16 07:00:00,21.658,22.144,21.653,22.048,331339.9
2025-08-16 08:00:00,22.049,22.169,21.792,21.8,339717.9
2025-08-16 09:00:00,21.8,21.858,21.525,21.528,265627.0
2025-08-16 10:00:00,21.527,21.623,21.452,21.507,303243.8
2025-08-16 11:00:00,21.507,21.718,21.428,21.442,278101.4
2025-08-16 12:00:00,21.443,21.633,21.385,21.612,236741.7
2025-08-16 13:00:00,21.612,21.935,21.604,21.684,327198.7
2025-08-16 14:00:00,21.686,22.005,21.646,21.934,412751.1
2025-08-16 15:00:00,21.933,22.122,21.911,21.998,346932.7
2025-08-16 16:00:00,21.998,22.128,21.934,22.082,174864.6
2025-08-16 17:00:00,22.082,22.156,21.955,22.006,156086.5
2025-08-16 18:00:00,22.006,22.539,21.932,22.455,499690.3
2025-08-16 19:00:00,22.456,22.88,22.419,22.682,699813.0
2025-08-16 20:00:00,22.682,22.959,22.643,22.738,387068.4
2025-08-16 21:00:00,22.734,22.796,22.542,22.571,199333.5
2025-08-16 22:00:00,22.571,22.771,22.546,22.686,207661.6
2025-08-16 23:00:00,22.684,22.756,22.567,22.622,118758.0
