timestamp,open,high,low,close,volume
2022-12-31 00:00:00,16612.4,16620.6,16558.3,16559.6,2656.21
2022-12-31 04:00:00,16559.6,16572.9,16538.0,16571.4,2271.36
2022-12-31 08:00:00,16571.5,16588.7,16545.8,16572.0,3115.94
2022-12-31 12:00:00,16572.0,16648.9,16547.0,16591.6,7887.35
2022-12-31 16:00:00,16591.6,16614.5,16569.2,16571.9,2346.39
2022-12-31 20:00:00,16571.9,16576.4,16470.1,16544.8,4454.59
2023-01-01 00:00:00,16545.9,16568.5,16515.8,16538.1,2760.35
2023-01-01 04:00:00,16538.1,16553.8,16503.5,16530.5,3497.66
2023-01-01 08:00:00,16530.4,16559.8,16506.0,16559.8,2643.13
2023-01-01 12:00:00,16559.8,16575.4,16532.2,16559.2,2424.51
2023-01-01 16:00:00,16559.2,16626.3,16558.7,16603.7,4591.34
2023-01-01 20:00:00,16603.8,16626.9,16585.9,16614.9,2129.06
2023-01-02 00:00:00,16614.8,16719.0,16545.9,16665.5,7802.76
2023-01-02 04:00:00,16665.5,16769.9,16619.4,16717.8,11572.85
2023-01-02 08:00:00,16717.8,16768.3,16702.9,16734.7,6554.02
2023-01-02 12:00:00,16734.7,16752.5,16672.4,16737.0,5896.84
2023-01-02 16:00:00,16737.0,16739.6,16707.0,16737.4,2069.99
2023-01-02 20:00:00,16737.3,16805.0,16660.0,16673.1,5310.24
2023-01-03 00:00:00,16673.2,16708.0,16650.1,16691.2,4285.56
2023-01-03 04:00:00,16691.3,16777.0,16683.0,16729.9,5996.77
2023-01-03 08:00:00,16730.0,16758.4,16700.0,16720.4,3618.27
2023-01-03 12:00:00,16720.4,16775.9,16620.1,16680.3,12217.49
2023-01-03 16:00:00,16680.3,16690.3,16611.4,16648.8,6471.94
2023-01-03 20:00:00,16648.9,16698.9,16647.0,16678.2,3658.2
2023-01-04 00:00:00,16678.3,16876.9,16656.0,16864.5,18159.55
2023-01-04 04:00:00,16862.8,16910.0,16837.2,16872.2,8750.08
