info,symbol,fundingRate,timestamp,datetime
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755043200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-13 00:00:00,2025-08-13T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.000038868259193', 'fundingTime': '1755072000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.000038868259193'}",LINK/USDT:USDT,3.8868259193e-05,2025-08-13 08:00:00,2025-08-13T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755100800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-13 16:00:00,2025-08-13T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755129600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-14 00:00:00,2025-08-14T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755158400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-14 08:00:00,2025-08-14T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755187200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-14 16:00:00,2025-08-14T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755216000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-15 00:00:00,2025-08-15T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000250967749048', 'fundingTime': '1755244800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000250967749048'}",LINK/USDT:USDT,2.50967749048e-05,2025-08-15 08:00:00,2025-08-15T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755273600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-15 16:00:00,2025-08-15T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755302400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-16 00:00:00,2025-08-16T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755331200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-16 08:00:00,2025-08-16T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755360000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-16 16:00:00,2025-08-16T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '-0.0000229664512718', 'fundingTime': '1755388800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '-0.0000229664512718'}",LINK/USDT:USDT,-2.29664512718e-05,2025-08-17 00:00:00,2025-08-17T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755417600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-17 08:00:00,2025-08-17T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755446400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-17 16:00:00,2025-08-17T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755475200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-18 00:00:00,2025-08-18T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755504000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-18 08:00:00,2025-08-18T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '-0.0000332699701806', 'fundingTime': '1755532800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '-0.0000332699701806'}",LINK/USDT:USDT,-3.32699701806e-05,2025-08-18 16:00:00,2025-08-18T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000308485343757', 'fundingTime': '1755561600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000308485343757'}",LINK/USDT:USDT,3.08485343757e-05,2025-08-19 00:00:00,2025-08-19T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '-0.0000139533443345', 'fundingTime': '1755590400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '-0.0000139533443345'}",LINK/USDT:USDT,-1.39533443345e-05,2025-08-19 08:00:00,2025-08-19T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000869846736628', 'fundingTime': '1755619200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000869846736628'}",LINK/USDT:USDT,8.69846736628e-05,2025-08-19 16:00:00,2025-08-19T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755648000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-20 00:00:00,2025-08-20T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000200314749272', 'fundingTime': '1755676800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000200314749272'}",LINK/USDT:USDT,2.00314749272e-05,2025-08-20 08:00:00,2025-08-20T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755705600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-20 16:00:00,2025-08-20T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755734400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-21 00:00:00,2025-08-21T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000201560422115', 'fundingTime': '1755763200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000201560422115'}",LINK/USDT:USDT,2.01560422115e-05,2025-08-21 08:00:00,2025-08-21T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '-0.0000414493042002', 'fundingTime': '1755792000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '-0.0000414493042002'}",LINK/USDT:USDT,-4.14493042002e-05,2025-08-21 16:00:00,2025-08-21T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755820800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-22 00:00:00,2025-08-22T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '-0.0001013126144873', 'fundingTime': '1755849600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '-0.0001013126144873'}",LINK/USDT:USDT,-0.0001013126144873,2025-08-22 08:00:00,2025-08-22T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000769990192221', 'fundingTime': '1755878400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000769990192221'}",LINK/USDT:USDT,7.69990192221e-05,2025-08-22 16:00:00,2025-08-22T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755907200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-23 00:00:00,2025-08-23T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755936000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-23 08:00:00,2025-08-23T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000487979944276', 'fundingTime': '1755964800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000487979944276'}",LINK/USDT:USDT,4.87979944276e-05,2025-08-23 16:00:00,2025-08-23T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1755993600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-24 00:00:00,2025-08-24T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756022400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-24 08:00:00,2025-08-24T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756051200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-24 16:00:00,2025-08-24T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756080000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-25 00:00:00,2025-08-25T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756108800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-25 08:00:00,2025-08-25T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756137600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-25 16:00:00,2025-08-25T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756166400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-26 00:00:00,2025-08-26T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756195200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-26 08:00:00,2025-08-26T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000439767309261', 'fundingTime': '1756224000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000439767309261'}",LINK/USDT:USDT,4.39767309261e-05,2025-08-26 16:00:00,2025-08-26T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000550758903501', 'fundingTime': '1756252800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000550758903501'}",LINK/USDT:USDT,5.50758903501e-05,2025-08-27 00:00:00,2025-08-27T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756281600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-27 08:00:00,2025-08-27T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756310400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-27 16:00:00,2025-08-27T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756339200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-28 00:00:00,2025-08-28T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756368000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-28 08:00:00,2025-08-28T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756396800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-28 16:00:00,2025-08-28T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000706058344208', 'fundingTime': '1756425600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000706058344208'}",LINK/USDT:USDT,7.06058344208e-05,2025-08-29 00:00:00,2025-08-29T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '-0.0000210991298569', 'fundingTime': '1756454400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '-0.0000210991298569'}",LINK/USDT:USDT,-2.10991298569e-05,2025-08-29 08:00:00,2025-08-29T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000777340108255', 'fundingTime': '1756483200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000777340108255'}",LINK/USDT:USDT,7.77340108255e-05,2025-08-29 16:00:00,2025-08-29T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000638043720664', 'fundingTime': '1756512000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000638043720664'}",LINK/USDT:USDT,6.38043720664e-05,2025-08-30 00:00:00,2025-08-30T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756540800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-30 08:00:00,2025-08-30T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000886615077189', 'fundingTime': '1756569600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000886615077189'}",LINK/USDT:USDT,8.86615077189e-05,2025-08-30 16:00:00,2025-08-30T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756598400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-31 00:00:00,2025-08-31T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0000874858095224', 'fundingTime': '1756627200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0000874858095224'}",LINK/USDT:USDT,8.74858095224e-05,2025-08-31 08:00:00,2025-08-31T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756656000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-08-31 16:00:00,2025-08-31T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756684800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-01 00:00:00,2025-09-01T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756713600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-01 08:00:00,2025-09-01T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756742400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-01 16:00:00,2025-09-01T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756771200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-02 00:00:00,2025-09-02T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756800000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-02 08:00:00,2025-09-02T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756828800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-02 16:00:00,2025-09-02T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756857600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-03 00:00:00,2025-09-03T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756886400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-03 08:00:00,2025-09-03T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756915200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-03 16:00:00,2025-09-03T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756944000000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-04 00:00:00,2025-09-04T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1756972800000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-04 08:00:00,2025-09-04T08:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1757001600000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-04 16:00:00,2025-09-04T16:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '-0.0000262140879436', 'fundingTime': '1757030400000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '-0.0000262140879436'}",LINK/USDT:USDT,-2.62140879436e-05,2025-09-05 00:00:00,2025-09-05T00:00:00.000Z
"{'formulaType': 'withRate', 'fundingRate': '0.0001', 'fundingTime': '1757059200000', 'instId': 'LINK-USDT-SWAP', 'instType': 'SWAP', 'method': 'current_period', 'realizedRate': '0.0001'}",LINK/USDT:USDT,0.0001,2025-09-05 08:00:00,2025-09-05T08:00:00.000Z
